"site","species","replicate","week","tray","date.x","sample_ID","weight_mg","N2_amp","nitro_perc","n15","CO2_Amp","carbon_perc","c13","uniqueid.x","Date.x","obs","time","elapsed","date.y","hhmmss","averaging","treatment","TIME","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","TIME.1","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","X.Pcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","Q","f_red","f_blue","Tled","Pc","time.1","hhmmss.1","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_.","Desiccant_.","Humidifier_.","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","date2","Date.y","uniqueid.y","date","drymass_g","area_cm2","Date","uniqueid","sla_cm2g","lma_gm2","amass","nmass","nue"
"p","d",4,3,2,"6/8/2022",97,2.81,"1,840",1.72,3.26,"8,557",44.4,-25.73,"d-p",2022-06-08,13,1654783129,3363.5,"20220609 09:58:49","9:58:49",10,"d",1654783124,0.001731324,1.731324299,7.26604189,415.2038095,245.1601349,24.3713416,41.27536428,0.074851867,2.375108554,0.073565629,0.046092241,238.0517623,31.12584845,30.46020952,4.374376407,49.63435297,2.111138919,4.253382572,2.263237488,-76.35140157,-62.62893497,-5.875676984,93.1957488,0,0,1,0,25105.36877,1500.011905,1264.50999,0.84299997,0.158699915,3,0.5,"0: Broadleaf",2,1654783124,415.2038095,419.9920952,21.23670952,20.2205381,410.7028095,20.76278095,500.2768095,99.31074762,0.099140567,29.9711,30.46020952,999.9,0,0,5001.190476,563.3291905,419.0014286,1500.011905,"0.900001143",0.099998862,28.02182857,30875.40952,1654783152,"9:59:12",1654783152,1654779588,13,-0.102,0.061,4.501,0.481,420,21,0.56,0.17,100,100,4.501,0.4736,4.623871669,0.000397065,-1.31e-06,5.62e-10,0.25398333,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,4.7,59,19,506.218,519.492,34.7466,30.0945,29.9993,30.1245,30.0739,21.7327,21.9802,40.737,34.761,420,20.3494,98.7754,98.9866,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-09 09:58:49,2022-06-09,"d-p","6/8/2022",0.139,22.54,2022-06-08,"d-p",162.158273381295,61.6681455190772,1178.24880719856,17.2,68.5028376278233
"p","d",4,5,1,"6/22/2022",87,2.86,"1,371",1.26,2.99,"8,657",43.72,-25.54,"d-p",2022-06-22,12,1655905329,2276.9,"20220622 09:42:09","9:42:09",10,"d",1655905324,0.002269642,2.269641531,7.287059996,415.04685,282.0499682,28.21682458,41.52208998,0.099100655,2.385211491,0.096868765,0.060739318,238.0493892,31.02420219,30.52979,4.391830268,49.73540229,2.1241764,4.270954495,2.267653868,-100.0911915,-62.61249794,-5.853345425,69.49235438,0,0,1,0,25226.4773,1499.9955,1264.496178,0.842999981,0.158700069,3,0.5,"0: Broadleaf",2,1655905324,415.04685,419.9819,21.23286,19.900635,412.44085,20.82273,500.2422,99.942015,0.099919985,30.04288,30.52979,999.9,0,0,4995.6265,554.4098,516.82125,1499.9955,"0.8999989",0.10000104,31,30875.065,1655905346,"9:42:26",1655905346,1655902800,10,0.005,-0.048,2.606,0.412,420,21,0.2,0.05,100,100,2.606,0.4101,2.622280566,0.000397065,-1.31e-06,5.62e-10,0.188456922,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,6,42.1,19,539.776,512.987,29.5861,30.7279,29.9999,30.7462,30.7116,21.7388,25.6356,26.8064,29.5755,420,19.9894,98.6967,100.475,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-22 09:42:09,2022-06-22,"d-p","6/21/2022",0.17502,16.31,2022-06-21,"d-p",93.1893497885956,107.308399754752,679.076382897726,12.6,53.894951023629
"p","d",4,8,2,"7/13/2022",141,3.03,"1,570",1.27,3.03,"9,130",44.45,-25.53,"d-p",2022-07-13,12,1657718022,1932.4,"20220713 09:13:41","9:13:41",10,"d",1657718016,0.00258559,2.585590228,9.065110481,413.9464762,269.9933669,27.0297855,41.44133091,0.113067363,2.390671683,0.110178372,0.069114899,238.0502847,30.95280041,30.55754762,4.398810018,49.69348181,2.125992054,4.278211099,2.272817964,-114.0245291,-62.52254609,-5.833240172,55.66996939,0,0,1,0,25303.42906,1500.000952,1264.500634,0.842999887,0.158700089,3,0.5,"0: Broadleaf",2,1657718016,413.9464762,420.0234286,21.23597143,19.71863333,412.3454762,20.90678571,500.3530952,100.0128095,0.099966638,30.07244762,30.55754762,999.9,0,0,5006.160952,556.6397143,896.0023333,1500.000952,"0.899998238",0.100001571,30,30875.17143,1657718046,"9:14:05",1657718046,1657715840,10,0.017,0.039,1.601,0.336,420,22,0.21,0.16,100,100,1.601,0.329,1.606476292,0.000397065,-1.31e-06,5.62e-10,0.105130872,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,6.9,36.4,19,213.008,511.236,30.8908,29.9109,30,29.9352,29.8977,21.6104,31.7596,33.6647,30.8737,420,19.7285,100.026,100.736,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-13 09:13:41,2022-07-13,"d-p","7/12/2022",0.222,17.833,2022-07-12,"d-p",80.3288288288288,124.488308192676,728.189708142671,12.7,57.3377722946985
"p","d",5,1,1,"5/24/2022",34,3.02,"3,098",2.59,2.94,"8,845",47.53,-26.71,"d-p",2022-05-24,14,1653494211,2968.1,"20220525 11:56:50","11:56:50",10,"d",1653494205,0.002110827,2.110827429,6.451835734,415.6325714,297.57778,30.1557451,42.1191054,0.099558051,2.411894131,0.09733008,0.061027322,238.0497182,30.74399068,29.96122381,4.250969794,50.61475212,2.122345381,4.193135977,2.128624413,-93.08748963,-30.97377386,-2.850991988,111.1374627,0,0,1,0,25604.7605,1499.999048,1264.499156,0.842999973,0.158699913,3,0.5,"0: Broadleaf",2,1653494205,415.6325714,420.0268095,20.94336667,19.70431429,412.2555714,20.32006667,500.371,101.2374286,0.099926324,29.72301905,29.96122381,999.9,0,0,4999.731429,583.3197619,429.8915714,1499.999048,"0.90000119",0.099998819,24,30875.18571,1653494233,"11:57:12",1653494233,1653484020,25,0.03,0.053,3.377,0.581,420,19,0.38,0.12,100,100,3.377,0.6214,3.367986881,0.000397065,-1.31e-06,5.62e-10,0.415873853,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,4,169.8,19,491.912,406.347,38.6221,24.5614,29.9999,24.3736,24.3158,19.5983,24.8641,100,38.7318,420,19.6301,100.1,100.445,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-25 11:56:50,2022-05-25,"d-p","5/24/2022",0.059,11.11,2022-05-24,"d-p",188.305084745763,53.1053105310531,1214.91347465661,25.9,46.9078561643479
"p","d",5,10,1,"7/26/2022",19,3.2,"1,299",1.08,1.36,"8,838",45.2,-25.88,"d-p",2022-07-26,14,1658929379,2542.6,"20220727 09:42:58","9:42:58",10,"d",1658929371,0.003663354,3.66335352,10.23315193,412.9515161,300.6453876,30.12100702,41.3727136,0.170713574,2.112103603,0.163401706,0.10275691,232.0353139,30.65139139,30.18049677,4.30482041,49.752115,2.130819838,4.282872875,2.174000572,-161.5538902,-10.14304348,-1.069243586,59.26913661,328,33,1,0,25278.54379,1462.100968,1232.551072,0.84299997,0.158699925,6,0.5,"0: Broadleaf",2,1658929371,412.9515161,419.9993871,21.26825161,19.11689355,411.4525161,20.96245484,999.9563871,100.0877742,0.100049277,30.09141935,30.18049677,999.9,0,0,4998.930968,504.9052581,586.1444194,1462.100968,"0.900001",0.099999,28,29201.19677,1658929400,"9:43:20",1658929400,1657715840,13,0.013,0.039,1.499,0.336,420,22,0.52,0.16,100,100,1.499,0.3055,1.507924164,0.000397065,-1.31e-06,5.62e-10,0.080136647,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,3,20225.6,1.6626,2.48657,3.35327,3.04565,3.39966,2.38525,36.7892,14.5261,19,286.767,811.083,29.2466,30.7,30.0007,30.5812,30.555,33.2281,33.1319,29.6891,29.2708,420,19.2082,99.3719,100.406,2022-07-27 09:42:58,2022-07-27,"d-p","7/27/2022",0.08478,8.921,2022-07-27,"d-p",105.225288983251,95.0341889922654,1076.78636904376,10.8,99.7024415781259
"p","d",5,3,2,"6/8/2022",98,2.85,"1,573",1.45,2.76,"8,689",44.35,-24.81,"d-p",2022-06-08,15,1654783656,3890.1,"20220609 10:07:35","10:07:35",10,"d",1654783650,0.002214498,2.214498438,8.559500491,414.30775,265.5540379,26.39475774,41.18014087,0.102205912,2.380122734,0.09982882,0.06260198,238.0513844,30.95551642,29.978315,4.255145969,49.91253592,2.120990544,4.24941451,2.134155425,-97.65938112,-3.010320968,-0.281131076,137.1005512,0,0,1,0,25182.7454,1500.0085,1264.507186,0.843000013,0.158700024,3,0.5,"0: Broadleaf",2,1654783650,414.30775,419.99175,21.338995,20.03915,409.80775,20.862225,500.1927,99.2946,0.100453235,29.954855,29.978315,999.9,0,0,5015,558.68075,545.0278,1500.0085,"0.8999997",0.100000305,28.552075,30875.345,1654783678,"10:07:57",1654783678,1654779588,15,0.026,0.061,4.5,0.481,420,21,0.21,0.17,100,100,4.5,0.4766,4.494800402,0.000397065,-1.31e-06,5.62e-10,0.25398333,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,3.6,67.8,19,500.21,522.075,34.0064,29.8929,29.9997,29.8762,29.8315,21.7409,22.3161,39.9958,34.0176,420,20.1298,98.8151,99.0383,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-09 10:07:35,2022-06-09,"d-p","6/8/2022",0.147,17.57,2022-06-08,"d-p",119.52380952381,83.6653386454183,1023.06410630524,14.5,70.5561452624302
"p","d",5,5,1,"6/22/2022",88,2.84,"1,747",1.58,2.41,"8,708",44.13,-23.32,"d-p",2022-06-22,14,1655905646,2593.4,"20220622 09:47:25","9:47:25",10,"d",1655905640,0.006543364,6.543364307,20.77555681,405.9630952,284.5646976,28.46482207,40.60822502,0.323060975,2.384662808,0.300567643,0.189745044,238.0499608,29.68793117,29.98057619,4.255698751,50.27478186,2.147759255,4.272040923,2.107939496,-288.5623659,8.579366883,0.800068759,-41.13296949,0,0,1,0,25218.3544,1499.998571,1264.498871,0.84300005,0.158700125,3,0.5,"0: Broadleaf",2,1655905640,405.9630952,420.0120952,21.47129048,17.63234286,403.4544286,21.05454286,500.3613333,99.92922381,0.100127367,30.04730952,29.98057619,999.9,0,0,4994.851429,544.1209524,268.4961905,1499.998571,"0.899998333",0.100001667,31,30875.12857,1655905516,"9:45:15",1655905516,1655902800,11,-0.102,-0.048,2.503,0.412,420,21,0.17,0.05,100,100,2.508,0.416,2.524791627,0.000397065,-1.31e-06,5.62e-10,0.188456922,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,2.2,47.4,19,541.765,508.945,29.8048,30.7046,30,30.7303,30.6984,21.7102,34.1377,20.4415,29.8053,420,17.5464,98.7048,100.491,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-22 09:47:25,2022-06-22,"d-p","6/21/2022",0.08892,11.78,2022-06-21,"d-p",132.478632478632,75.4838709677419,2752.31735517094,15.8,174.197300960186
"p","d",5,8,2,"7/13/2022",142,2.89,"1,311",1.12,3.34,"8,764",44.51,-26.22,"d-p",2022-07-13,14,1657718308,2218.9,"20220713 09:18:28","9:18:28",10,"d",1657718303,0.008279324,8.279324196,18.01505328,407.18545,328.9929347,32.93222061,40.75929802,0.471080838,2.392204358,0.424963231,0.269368276,238.0507338,29.15157566,29.114,4.048379489,50.51316323,2.158648816,4.273438205,1.889730673,-365.118197,121.1020864,11.20988968,5.244512761,10,2,1,0,25328.63611,1500.0035,1264.503016,0.843000044,0.158700119,3,0.5,"0: Broadleaf",2,1657718303,407.18545,420.00605,21.564905,16.708665,405.5545,21.226525,500.4354,100.000065,0.100019655,30.053005,29.114,999.9,0,0,5010.751,557.55665,841.2457,1500.0035,"0.8999984",0.100001595,30,30875.225,1657718201,"9:16:40",1657718201,1657715840,11,0.025,0.039,1.626,0.336,420,22,0.19,0.16,100,100,1.631,0.3373,1.647788993,0.000397065,-1.31e-06,5.62e-10,0.105130872,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,1.8,41.1,19,208.025,503.749,32.0817,29.7889,29.9997,29.828,29.7862,21.5539,42.5422,23.6451,32.0689,420,16.5922,100.049,100.767,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-13 09:18:28,2022-07-13,"d-p","7/12/2022",0.202,18.594,2022-07-12,"d-p",92.049504950495,108.63719479402,1658.27673608079,11.2,148.060422864356
"p","h",1,1,1,"5/24/2022",39,2.94,"3,483",3.02,0.55,"8,784",48.78,-24.95,"h-p",2022-05-24,5,1653492090,847.5,"20220525 11:21:30","11:21:30",10,"h",1653492085,0.002740428,2.740427613,12.80597619,411.616,255.0203666,25.8497327,41.7227993,0.14415439,2.411193346,0.139531949,0.087610429,238.0505424,30.70406175,29.19888095,4.068289601,50.54462198,2.138448309,4.230812745,1.929841292,-120.8528578,88.34830806,8.109998531,213.6559912,0,0,1,0,25579.97815,1500.003333,1264.502787,0.842999985,0.158700009,3,0.5,"0: Broadleaf",2,1653492085,411.616,419.97,21.09684762,19.48850952,408.252,20.46934286,500.3823333,101.2638571,0.099547819,29.87852381,29.19888095,999.9,0,0,4996.637143,589.488619,521.6319524,1500.003333,"0.89999981",0.100000167,22.55555714,30875.25238,1653492128,"11:22:07",1653492128,1653484020,18,-0.144,0.053,3.364,0.581,420,19,0.13,0.12,100,100,3.364,0.6273,3.528734755,0.000397065,-1.31e-06,5.62e-10,0.415873853,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,3.1,134.5,19,494.102,405.658,41.0098,24.406,29.9999,24.4863,24.4416,19.5392,27.2692,100,41.0449,420,19.3819,100.12,100.437,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-25 11:21:30,2022-05-25,"h-p","5/24/2022",0.053,6.19,2022-05-24,"h-p",116.792452830189,85.6219709208401,1495.64137011509,30.2,49.5245486793078
"p","h",1,10,1,"7/26/2022",25,3.12,"2,956",2.35,1.21,"9,377",49.46,-25.35,"h-p",2022-07-26,5,1658927556,719.5,"20220727 09:12:35","9:12:35",10,"h",1658927548,0.003893838,3.893837712,12.73929186,412.1940968,292.4109849,29.28642434,41.28330279,0.196174426,2.281348705,0.187261406,0.117805428,238.4925243,30.47684283,29.55158065,4.151937945,50.15686821,2.134716427,4.25607998,2.017221519,-171.7182431,52.95483146,5.14932552,124.8784382,251,25,1,0,25279.26601,1502.79,1266.851402,0.842999622,0.158699835,5.4,0.5,"0: Broadleaf",2,1658927548,412.1940968,419.9400323,21.31412581,19.25626774,411.0880968,21.00705161,999.998871,100.055,0.100007339,29.98213548,29.55158065,999.9,0,0,4998.91129,522.7624516,495.6904194,1502.79,"0.900001",0.0999986,27.7083,30013.9,1658927574,"9:12:53",1658927574,1657715840,5,-0.166,0.039,1.106,0.336,420,22,0.29,0.16,100,100,1.106,0.3074,1.29377134,0.000397065,-1.31e-06,5.62e-10,0.080136647,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,3,20195.3,1.65405,2.44141,3.35327,3.04932,3.39966,2.40479,33.4232,14.78,19,321.989,840.476,32.8839,28.598,30.0003,28.4187,28.3679,33.0629,29.7072,81.0209,32.8892,420,19.285,99.8483,100.742,2022-07-27 09:12:35,2022-07-27,"h-p","7/27/2022",0.0653,4.617,2022-07-27,"h-p",70.7044410413476,141.433831492311,900.72451022389,23.5,38.3287025627187
"p","h",1,3,2,"6/8/2022",104,2.77,"2,667",2.41,1.37,"7,701",39.05,-24.81,"h-p",2022-06-08,6,1654780778,1012.1,"20220609 09:19:37","9:19:37",10,"h",1654780772,0.002166,2.165999667,11.15745086,413.49865,215.9284028,21.45072319,41.07771356,0.097676756,2.472651251,0.095582715,0.059923599,238.0500268,30.96986358,30.19223,4.307718619,50.01423602,2.129470159,4.257728057,2.17824846,-95.5205853,-27.10835505,-2.439881608,112.9812048,0,0,1,0,25053.31458,1500,1264.49987,0.842999914,0.158700018,2.7,0.5,"0: Broadleaf",2,1654780772,413.49865,420.0108,21.435785,20.290605,409.02565,20.95631,499.73265,99.24623,0.095602335,29.988875,30.19223,999.9,0,0,4995.281,561.6084,987.64665,1500,"0.8999994",0.10000048,29,30875.155,1654780795,"9:19:54",1654780795,1654779588,7,0.028,0.061,4.473,0.481,420,21,0.33,0.17,100,100,4.473,0.4789,4.465698401,0.000397065,-1.31e-06,5.62e-10,0.25398333,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,0.4,19.8,19,500.946,529.892,32.9999,29.6327,30.001,29.6351,29.6055,21.5815,35.2481,80.3833,32.9567,420,20.1952,98.8852,99.0242,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-09 09:19:37,2022-06-09,"h-p","6/8/2022",0.052,4.68,2022-06-08,"h-p",90,111.111111111111,1004.1705774,24.1,41.6668289377593
"p","h",1,5,1,"6/22/2022",74,2.85,"3,322",2.97,1.69,"9,841",50.89,-23.91,"h-p",2022-06-22,5,1655903871,818.5,"20220622 09:17:50","9:17:50",10,"h",1655903865,0.003048552,3.048552299,13.55829155,411.09655,240.1376255,24.02253558,41.12467374,0.13997498,2.385419917,0.135566781,0.085113733,238.0486864,30.77801175,30.224085,4.315595657,50.07820487,2.138597517,4.270515531,2.176998141,-134.4411564,-23.5336618,-2.196513082,77.87735512,0,0,1,0,25229.98084,1499.9915,1264.492796,0.842999974,0.158700024,3,0.5,"0: Broadleaf",2,1655903865,411.09655,419.97785,21.378165,19.58927,406.59055,20.96401,500.31665,99.93652,0.100013375,30.04109,30.224085,999.9,0,0,4996.4385,544.5792,823.7433,1499.9915,"0.89999955",0.100000405,32,30874.99,1655903892,"9:18:11",1655903892,1655902800,6,0.163,-0.048,4.506,0.412,420,21,0.14,0.05,100,100,4.506,0.4139,4.3640373,0.000397065,-1.31e-06,5.62e-10,0.188456922,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,2.6,17.8,19,504.732,522.753,28.682,30.4887,30.0009,30.4685,30.4418,21.5999,35.8072,67.5006,28.6757,420,19.538,98.7586,98.732,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-22 09:17:50,2022-06-22,"h-p","6/21/2022",0.07345,6.44,2022-06-21,"h-p",87.6786929884275,114.052795031056,1188.77328226004,29.7,40.026036439732
"p","h",1,8,2,"7/13/2022",129,3.08,"3,102",2.53,1.72,"9,914",48.52,-24.98,"h-p",2022-07-13,5,1657716707,617.5,"20220713 08:51:46","8:51:46",10,"h",1657716701,0.004735854,4.735854394,13.49276358,411.5381429,304.1225096,30.43856561,41.18942324,0.236398015,2.49135274,0.224605782,0.141389065,238.0501387,30.20752747,29.66148095,4.178307067,50.07789447,2.134517708,4.262395075,2.04378936,-208.8511788,46.53525766,4.14643845,79.88065604,24,5,1,0,25289.83161,1499.999524,1264.499684,0.843000057,0.158700143,2.7,0.5,"0: Broadleaf",2,1657716701,411.5381429,419.8709524,21.32672381,18.82562381,409.9571429,20.99499048,500.3440952,99.98659524,0.099931252,30.00794762,29.66148095,999.9,0,0,5004.046667,563.7757143,368.3139048,1499.999524,"0.899998095",0.100001905,30,30875.11905,1657716729,"8:52:08",1657716729,1657715840,5,0.022,0.039,1.581,0.336,419,22,0.21,0.16,100,100,1.581,0.3314,1.580566483,0.000397065,-1.31e-06,5.62e-10,0.105130872,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,2.5,14.4,19,202.385,505.684,29.9801,29.9504,30.0003,29.8892,29.8442,21.3581,36.1549,81.5441,29.9876,420,18.7892,100.043,100.72,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-13 08:51:46,2022-07-13,"h-p","7/12/2022",0.07,5.032,2022-07-12,"h-p",71.8857142857143,139.109697933227,969.936947636572,25.3,38.3374287603388
"p","h",2,1,1,"5/24/2022",40,3.38,"5,033",3.75,0.95,"10,101",51.04,-25.75,"h-p",2022-05-24,7,1653492526,1283.5,"20220525 11:28:46","11:28:46",10,"h",1653492521,0.004374054,4.374054475,11.9359137,413.4025238,296.6943583,30.0700966,41.8985177,0.191357777,2.609723946,0.183890446,0.115578159,238.048675,30.38271939,30.82775714,4.467261706,49.86333067,2.135042552,4.281788887,2.332219154,-192.8958024,-104.2198102,-8.919914433,-67.98685202,0,0,1,0,25605.06871,1499.991429,1264.492744,0.84299998,0.158700024,2.4,0.5,"0: Broadleaf",2,1653492521,413.4025238,419.9934286,21.06594762,19.01259048,409.9395238,20.43928571,500.4772857,101.2502857,0.100130138,30.08700952,30.82775714,999.9,0,0,5004.43381,587.429619,712.5323333,1499.991429,"0.899999571",0.10000039,24,30875,1653492550,"11:29:10",1653492550,1653484020,20,-0.021,0.053,3.463,0.581,420,19,0.51,0.12,100,100,3.463,0.6268,3.504765865,0.000397065,-1.31e-06,5.62e-10,0.415873853,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,3.2,141.8,19,490.866,404.664,38.9855,24.3364,30.0001,24.2401,24.1932,19.576,29.7276,100,38.896,420,19.0445,100.124,100.444,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-25 11:28:46,2022-05-25,"h-p","5/24/2022",0.016,2.19,2022-05-24,"h-p",136.875,73.0593607305936,1633.7281876875,37.5,43.566085005
"p","h",2,3,2,"6/8/2022",105,3.15,"4,281",3.43,0.78,"10,236",49.46,-24.79,"h-p",2022-06-08,8,1654781331,1565.6,"20220609 09:28:51","9:28:51",10,"h",1654781326,0.00556497,5.564970241,20.57842298,406.2904762,264.2661621,26.25540702,40.36582564,0.266292015,2.37293545,0.250734315,0.158030947,238.0500279,30.06999459,30.01011429,4.262925534,49.61522299,2.128766597,4.290551303,2.134158938,-245.4151876,14.39391836,1.349638882,8.378397529,0,0,1,0,25062.48085,1500.000952,1264.500754,0.842999967,0.158699918,3,0.5,"0: Broadleaf",2,1654781326,406.2904762,419.9859524,21.42648095,18.16099048,401.6644286,20.94727143,500.2984286,99.25213333,0.100000195,30.12262857,30.01011429,999.9,0,0,4998.511905,557.4048571,667.3514762,1500.000952,"0.900001095",0.099998905,29,30875.21905,1654781070,"9:24:30",1654781070,1654779588,8,0.148,0.061,4.621,0.481,420,21,0.21,0.17,100,100,4.626,0.478,4.641426274,0.000397065,-1.31e-06,5.62e-10,0.25398333,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,4.3,29.1,19,505.115,518.932,30.7391,29.9736,30,29.9255,29.8778,21.6082,40.048,65.2703,30.6941,420,18.1881,98.8096,98.9828,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-09 09:28:51,2022-06-09,"h-p","6/8/2022",0.03,3.61,2022-06-08,"h-p",120.333333333333,83.1024930747922,2476.27023192667,34.3,72.1944674031098
"p","h",2,5,1,"6/22/2022",75,2.8,"3,514",3.18,0.7,"9,765",51.2,-24.76,"h-p",2022-06-22,7,1655904274,1222,"20220622 09:24:34","9:24:34",10,"h",1655904269,0.005202253,5.202252811,16.62656368,409.8707143,286.9029854,28.70071594,41.00195376,0.251401317,2.489625553,0.238101266,0.149949587,238.049703,30.11898692,29.98378095,4.256482311,50.07276747,2.140683663,4.275145495,2.115798648,-229.419349,10.22506021,0.913408363,19.76882258,0,0,1,0,25262.78082,1499.998095,1264.498341,0.842999964,0.158700004,2.7,0.5,"0: Broadleaf",2,1655904269,409.8707143,419.9932381,21.39906667,18.65192857,405.5468095,20.98432381,500.3574286,99.93595714,0.100352676,30.0599619,29.98378095,999.9,0,0,5002.35,552.5093333,1037.26881,1499.998095,"0.89999981",0.100000143,32,30875.13333,1655904083,"9:21:23",1655904083,1655902800,7,-0.186,-0.048,4.32,0.412,420,21,0.22,0.05,100,100,4.324,0.4144,4.340623479,0.000397065,-1.31e-06,5.62e-10,0.188456922,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,3.2,24.6,19,509.137,514.22,30.366,30.9858,30.0003,30.8298,30.7661,21.5966,37.8041,54.8351,30.331,420,18.6203,98.6808,98.6748,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-22 09:24:34,2022-06-22,"h-p","6/21/2022",0.04982,4.66,2022-06-21,"h-p",93.5367322360498,106.909871244635,1555.19443494179,31.8,48.905485375528
"p","h",3,1,1,"5/24/2022",41,3.29,"5,278",3.96,0.66,"9,986",51.03,-25.67,"h-p",2022-05-24,9,1653493034,1791.6,"20220525 11:37:14","11:37:14",10,"h",1653493029,0.00553951,5.539510037,18.85265335,408.5889,291.7389705,29.5757596,41.42171017,0.300818595,2.517433842,0.282180344,0.177940972,238.0501249,29.89233171,29.174015,4.062448093,50.25620727,2.133109767,4.244470252,1.929338326,-244.2923926,103.2258364,9.077207199,106.060776,0,0,1,0,25618.93083,1500.001,1264.500829,0.842999991,0.158699978,2.7,0.5,"0: Broadleaf",2,1653493029,408.5889,419.98105,21.04126,18.115565,405.1399,20.41528,500.46125,101.27745,0.10002298,29.934595,29.174015,999.9,0,0,5003.438,586.03045,470.62595,1500.001,"0.9000003",0.0999997,24,30875.205,1653492848,"11:34:08",1653492848,1653484020,21,-0.018,0.053,3.444,0.581,420,19,0.18,0.12,100,100,3.449,0.6257,3.465563136,0.000397065,-1.31e-06,5.62e-10,0.415873853,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,3.1,150.2,19,493.971,404.2,38.6341,24.2119,30.0001,24.1109,24.0543,19.5805,31.9454,100,38.6557,420,18.1184,100.157,100.484,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-25 11:37:14,2022-05-25,"h-p","5/24/2022",0.042,5.42,2022-05-24,"h-p",129.047619047619,77.4907749077491,2432.89002754762,39.6,61.4366168572631
